Type,Sku,parent_sku,Name/Product Title,Manufacture Name,Short Description,Description,Part Number,In stock,Regular Price,Special Price,color,size,Focus Keyword,Meta _Description,Categories,Images,Features_1,Features_2,Features_3,Features_4,Features_5,Features_6,Features_7,Features_8,Features_9,Features_10,specification_1,specification_2,specification_3,specification_4,specification_5,specification_6,specification_7,specification_8,specification_9,specification_10,specification_11,specification_12,specification_13,specification_14,specification_15,specification_16,specification_17,specification_18,specification_19,specification_20,wpbm_choose_badge
variation,ps00041,,Heavy Duty Duct Tape/Binding Tape - Green,,Heavy Duty Duct Tape/Binding Tape - Green,"Duct Tape is the all-around tool for temporary repairs and quick fixes around the house, garden or garage.With its high adhesion and easy-to-tear application, this workbench favorite is great for holding, seaming, sealing and bundling.",,1,,,,,Heavy Duty Duct Tape/Binding Tape - Green,Heavy Duty Duct Tape/Binding Tape - Green,Tape>Duct Tape>Colored Duct Tape,https://m.media-amazon.com/images/I/71uWjkDEc2L._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/61as5X6acML._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/61YBIEmRfqL._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/716ghy1l6wL._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/71QkIX4yuvL._AC_SL1500_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00041-1,ps00041,,,,,,,30,,,48mmX20yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00041-2,ps00041,,,,,,,40,,,48mmX30yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00041-3,ps00041,,,,,,,65,,,48mmX50yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,ps00042,,Heavy Duty Duct Tape/Binding Tape - Blue,,Heavy Duty Duct Tape/Binding Tape - Blue,"Duct Tape is the all-around tool for temporary repairs and quick fixes around the house, garden or garage.With its high adhesion and easy-to-tear application, this workbench favorite is great for holding, seaming, sealing and bundling.",,1,,,,,Heavy Duty Duct Tape/Binding Tape - Blue,Heavy Duty Duct Tape/Binding Tape - Blue,Tape>Duct Tape>Colored Duct Tape,https://m.media-amazon.com/images/I/81Q3TkSAAZL._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/81GlcgPg2hL._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/71PBo05mU4L._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/81XPWx812eL._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/61VLFDiX+oL._AC_SL1200_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00042-1,ps00042,,,,,,,30,,,48mmX20yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00042-2,ps00042,,,,,,,40,,,48mmX30yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00042-3,ps00042,,,,,,,65,,,48mmX50yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,ps00043,,Heavy Duty Duct Tape/Binding Tape - Black,,Heavy Duty Duct Tape/Binding Tape - Black,"Duct Tape is the all-around tool for temporary repairs and quick fixes around the house, garden or garage.With its high adhesion and easy-to-tear application, this workbench favorite is great for holding, seaming, sealing and bundling.",,1,,,,,Heavy Duty Duct Tape/Binding Tape - Black,Heavy Duty Duct Tape/Binding Tape - Black,Tape>Duct Tape>Colored Duct Tape,https://m.media-amazon.com/images/I/812rjs0H3eL._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/81tXcEY0D0L._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/615pLczhCeL._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/71I7Zy5gNNL._AC_SL1200_.jpg||https://m.media-amazon.com/images/I/71ktoyxmNmL._AC_SL1200_.jpg||https://m.media-amazon.com/images/I/71IcCJAkTJL._AC_SL1200_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00043-1,ps00043,,,,,,,30,,,48mmX20yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00043-2,ps00043,,,,,,,40,,,48mmX30yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00043-3,ps00043,,,,,,,65,,,48mmX50yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,ps00044,,Heavy Duty Duct Tape/Binding Tape - Grey,,Heavy Duty Duct Tape/Binding Tape - Grey,"Duct Tape is the all-around tool for temporary repairs and quick fixes around the house, garden or garage.With its high adhesion and easy-to-tear application, this workbench favorite is great for holding, seaming, sealing and bundling.",,1,,,,,Heavy Duty Duct Tape/Binding Tape - Grey,Heavy Duty Duct Tape/Binding Tape - Grey,Tape>Duct Tape>Colored Duct Tape,https://m.media-amazon.com/images/I/71BzGEl2FDL._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/61lW5O8EQIL._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/61co8kpzZtL._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/61VLFDiX+oL._AC_SL1200_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00044-1,ps00044,,,,,,,30,,,48mmX20yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00044-2,ps00044,,,,,,,40,,,48mmX30yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00044-3,ps00044,,,,,,,65,,,48mmX50yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,ps00045,,Heavy Duty Duct Tape/Binding Tape - Red,,Heavy Duty Duct Tape/Binding Tape - Red,"Duct Tape is the all-around tool for temporary repairs and quick fixes around the house, garden or garage.With its high adhesion and easy-to-tear application, this workbench favorite is great for holding, seaming, sealing and bundling.",,1,,,,,Heavy Duty Duct Tape/Binding Tape - Red,Heavy Duty Duct Tape/Binding Tape - Red,Tape>Duct Tape>Colored Duct Tape,https://m.media-amazon.com/images/I/91S-jU5mAqL._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/715wu6u83bL._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/6120CrVd86L._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/71Ejx3VjT8L._AC_SL1200_.jpg||https://m.media-amazon.com/images/I/81WfpD30VJL._AC_SL1200_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00045-1,ps00045,,,,,,,140,,,72mmX20yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00045-2,ps00045,,,,,,,210,,,72mmX30yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00045-3,ps00045,,,,,,,350,,,72mmX50yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,ps00046,,Heavy Duty Duct Tape/Binding Tape - Yellow,,Heavy Duty Duct Tape/Binding Tape - Yellow,"Duct Tape is the all-around tool for temporary repairs and quick fixes around the house, garden or garage.With its high adhesion and easy-to-tear application, this workbench favorite is great for holding, seaming, sealing and bundling.",,1,,,,,Heavy Duty Duct Tape/Binding Tape - Yellow,Heavy Duty Duct Tape/Binding Tape - Yellow,Tape>Duct Tape>Colored Duct Tape,https://m.media-amazon.com/images/I/51ZUBrrugkL._AC_.jpg||https://m.media-amazon.com/images/I/81-nfH9XoXL._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/71cAHvx9D8L._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/81FhTLhnhjL._AC_SL1500_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00046-1,ps00046,,,,,,,140,,,72mmX20yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00046-2,ps00046,,,,,,,210,,,72mmX30yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00046-3,ps00046,,,,,,,350,,,72mmX50yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,ps00047,,Heavy Duty Duct Tape/Binding Tape - Green,,Heavy Duty Duct Tape/Binding Tape - Green,"Duct Tape is the all-around tool for temporary repairs and quick fixes around the house, garden or garage.With its high adhesion and easy-to-tear application, this workbench favorite is great for holding, seaming, sealing and bundling.",,1,,,,,Heavy Duty Duct Tape/Binding Tape - Green,Heavy Duty Duct Tape/Binding Tape - Green,Tape>Duct Tape>Colored Duct Tape,https://m.media-amazon.com/images/I/71uWjkDEc2L._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/61as5X6acML._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/61YBIEmRfqL._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/716ghy1l6wL._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/71QkIX4yuvL._AC_SL1500_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00047-1,ps00047,,,,,,,140,,,72mmX20yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00047-2,ps00047,,,,,,,210,,,72mmX30yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00047-3,ps00047,,,,,,,350,,,72mmX50yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,ps00048,,Heavy Duty Duct Tape/Binding Tape - Blue,,Heavy Duty Duct Tape/Binding Tape - Blue,"Duct Tape is the all-around tool for temporary repairs and quick fixes around the house, garden or garage.With its high adhesion and easy-to-tear application, this workbench favorite is great for holding, seaming, sealing and bundling.",,1,,,,,Heavy Duty Duct Tape/Binding Tape - Blue,Heavy Duty Duct Tape/Binding Tape - Blue,Tape>Duct Tape>Colored Duct Tape,https://m.media-amazon.com/images/I/81Q3TkSAAZL._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/81GlcgPg2hL._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/71PBo05mU4L._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/81XPWx812eL._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/61VLFDiX+oL._AC_SL1200_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00048-1,ps00048,,,,,,,140,,,72mmX20yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00048-2,ps00048,,,,,,,210,,,72mmX30yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00048-3,ps00048,,,,,,,350,,,72mmX50yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,ps00049,,Heavy Duty Duct Tape/Binding Tape - Black,,Heavy Duty Duct Tape/Binding Tape - Black,"Duct Tape is the all-around tool for temporary repairs and quick fixes around the house, garden or garage.With its high adhesion and easy-to-tear application, this workbench favorite is great for holding, seaming, sealing and bundling.",,1,,,,,Heavy Duty Duct Tape/Binding Tape - Black,Heavy Duty Duct Tape/Binding Tape - Black,Tape>Duct Tape>Colored Duct Tape,https://m.media-amazon.com/images/I/812rjs0H3eL._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/81tXcEY0D0L._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/615pLczhCeL._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/71I7Zy5gNNL._AC_SL1200_.jpg||https://m.media-amazon.com/images/I/71ktoyxmNmL._AC_SL1200_.jpg||https://m.media-amazon.com/images/I/71IcCJAkTJL._AC_SL1200_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00049-1,ps00049,,,,,,,140,,,72mmX20yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00049-2,ps00049,,,,,,,210,,,72mmX30yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00049-3,ps00049,,,,,,,350,,,72mmX50yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,ps00050,,Heavy Duty Duct Tape/Binding Tape - Grey,,Heavy Duty Duct Tape/Binding Tape - Grey,"Duct Tape is the all-around tool for temporary repairs and quick fixes around the house, garden or garage.With its high adhesion and easy-to-tear application, this workbench favorite is great for holding, seaming, sealing and bundling.",,1,,,,,Heavy Duty Duct Tape/Binding Tape - Grey,Heavy Duty Duct Tape/Binding Tape - Grey,Tape>Duct Tape>Colored Duct Tape,https://m.media-amazon.com/images/I/71BzGEl2FDL._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/61lW5O8EQIL._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/61co8kpzZtL._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/61VLFDiX+oL._AC_SL1200_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00050-1,ps00050,,,,,,,140,,,72mmX20yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00050-2,ps00050,,,,,,,210,,,72mmX30yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00050-3,ps00050,,,,,,,350,,,72mmX50yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,ps00051,,Heavy Duty Duct Tape/Binding Tape - Red,,Heavy Duty Duct Tape/Binding Tape - Red,"Duct Tape is the all-around tool for temporary repairs and quick fixes around the house, garden or garage.With its high adhesion and easy-to-tear application, this workbench favorite is great for holding, seaming, sealing and bundling.",,1,,,,,Heavy Duty Duct Tape/Binding Tape - Red,Heavy Duty Duct Tape/Binding Tape - Red,Tape>Duct Tape>Colored Duct Tape,https://m.media-amazon.com/images/I/91S-jU5mAqL._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/715wu6u83bL._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/6120CrVd86L._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/71Ejx3VjT8L._AC_SL1200_.jpg||https://m.media-amazon.com/images/I/81WfpD30VJL._AC_SL1200_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00051-1,ps00051,,,,,,,38,,,72mmX20yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00051-2,ps00051,,,,,,,55,,,72mmX30yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00051-3,ps00051,,,,,,,95,,,72mmX50yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,ps00052,,Heavy Duty Duct Tape/Binding Tape - Yellow,,Heavy Duty Duct Tape/Binding Tape - Yellow,"Duct Tape is the all-around tool for temporary repairs and quick fixes around the house, garden or garage.With its high adhesion and easy-to-tear application, this workbench favorite is great for holding, seaming, sealing and bundling.",,1,,,,,Heavy Duty Duct Tape/Binding Tape - Yellow,Heavy Duty Duct Tape/Binding Tape - Yellow,Tape>Duct Tape>Colored Duct Tape,https://m.media-amazon.com/images/I/51ZUBrrugkL._AC_.jpg||https://m.media-amazon.com/images/I/81-nfH9XoXL._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/71cAHvx9D8L._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/81FhTLhnhjL._AC_SL1500_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps0005-1,ps00052,,,,,,,38,,,72mmX20yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps0005-2,ps00052,,,,,,,55,,,72mmX30yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps0005-3,ps00052,,,,,,,95,,,72mmX50yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,ps00053,,Heavy Duty Duct Tape/Binding Tape - Green,,Heavy Duty Duct Tape/Binding Tape - Green,"Duct Tape is the all-around tool for temporary repairs and quick fixes around the house, garden or garage.With its high adhesion and easy-to-tear application, this workbench favorite is great for holding, seaming, sealing and bundling.",,1,,,,,Heavy Duty Duct Tape/Binding Tape - Green,Heavy Duty Duct Tape/Binding Tape - Green,Tape>Duct Tape>Colored Duct Tape,https://m.media-amazon.com/images/I/71uWjkDEc2L._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/61as5X6acML._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/61YBIEmRfqL._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/716ghy1l6wL._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/71QkIX4yuvL._AC_SL1500_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00053-1,ps00053,,,,,,,38,,,72mmX20yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00053-2,ps00053,,,,,,,55,,,72mmX30yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00053-3,ps00053,,,,,,,95,,,72mmX50yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,ps00054,,Heavy Duty Duct Tape/Binding Tape - Blue,,Heavy Duty Duct Tape/Binding Tape - Blue,"Duct Tape is the all-around tool for temporary repairs and quick fixes around the house, garden or garage.With its high adhesion and easy-to-tear application, this workbench favorite is great for holding, seaming, sealing and bundling.",,1,,,,,Heavy Duty Duct Tape/Binding Tape - Blue,Heavy Duty Duct Tape/Binding Tape - Blue,Tape>Duct Tape>Colored Duct Tape,https://m.media-amazon.com/images/I/81Q3TkSAAZL._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/81GlcgPg2hL._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/71PBo05mU4L._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/81XPWx812eL._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/61VLFDiX+oL._AC_SL1200_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00054-1,ps00054,,,,,,,38,,,72mmX20yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00054-2,ps00054,,,,,,,55,,,72mmX30yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00054-3,ps00054,,,,,,,95,,,72mmX50yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,ps00055,,Heavy Duty Duct Tape/Binding Tape - Black,,Heavy Duty Duct Tape/Binding Tape - Black,"Duct Tape is the all-around tool for temporary repairs and quick fixes around the house, garden or garage.With its high adhesion and easy-to-tear application, this workbench favorite is great for holding, seaming, sealing and bundling.",,1,,,,,Heavy Duty Duct Tape/Binding Tape - Black,Heavy Duty Duct Tape/Binding Tape - Black,Tape>Duct Tape>Colored Duct Tape,https://m.media-amazon.com/images/I/812rjs0H3eL._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/81tXcEY0D0L._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/615pLczhCeL._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/71I7Zy5gNNL._AC_SL1200_.jpg||https://m.media-amazon.com/images/I/71ktoyxmNmL._AC_SL1200_.jpg||https://m.media-amazon.com/images/I/71IcCJAkTJL._AC_SL1200_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00055-1,ps00055,,,,,,,38,,,72mmX20yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00055-2,ps00055,,,,,,,55,,,72mmX30yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00055-3,ps00055,,,,,,,95,,,72mmX50yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,ps00056,,Heavy Duty Duct Tape/Binding Tape - Grey,,Heavy Duty Duct Tape/Binding Tape - Grey,"Duct Tape is the all-around tool for temporary repairs and quick fixes around the house, garden or garage.With its high adhesion and easy-to-tear application, this workbench favorite is great for holding, seaming, sealing and bundling.",,1,,,,,Heavy Duty Duct Tape/Binding Tape - Grey,Heavy Duty Duct Tape/Binding Tape - Grey,Tape>Duct Tape>Colored Duct Tape,https://m.media-amazon.com/images/I/71BzGEl2FDL._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/61lW5O8EQIL._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/61co8kpzZtL._AC_SL1500_.jpg||https://m.media-amazon.com/images/I/61VLFDiX+oL._AC_SL1200_.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00056-1,ps00056,,,,,,,38,,,72mmX20yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00056-2,ps00056,,,,,,,55,,,72mmX30yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00056-3,ps00056,,,,,,,95,,,72mmX50yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,ps00057,,Coloured BOPP Tape - 45micron - Red/Blue/Green/White/Orange/Black/Green/Pink/Purple,,Coloured BOPP Tape - 45micron - Red/Blue/Green/White/Orange/Black/Green/Pink/Purple,"Coloured BOPP Tapes are quite handy from the inventory point of view. Colored tapes are quite often used to identify different products and therefore it becomes quite comfortable in handling different packaging. In such a way, chances of damaging the sensitive items reduce to quite an extent. If you are looking for a colored BOPP tape, brown is the most commonly available color. Apart from this, these tapes are available in other colors too such as black, blue, white, purple, orange, yellow, pink, and red.",,1,,,,,Coloured BOPP Tape - 45micron - Red/Blue/Green/White/Orange/Black/Green/Pink/Purple,Coloured BOPP Tape - 45micron - Red/Blue/Green/White/Orange/Black/Green/Pink/Purple,Tape>Adhesive Transfer>Adhesive Transfer Tape,http://www.truetape.com.my/assets/images/3.opp-color-tapes-1-1000x667.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00057-1,ps00057,,,,,,,60,,,48mmX50yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00057-2,ps00057,,,,,,,110,,,48mmX100yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,ps00058,,Coloured BOPP Tape - 45micron - Red/Blue/Green/White/Orange/Black/Green/Pink/Purple,,Coloured BOPP Tape - 45micron - Red/Blue/Green/White/Orange/Black/Green/Pink/Purple,"Coloured BOPP Tapes are quite handy from the inventory point of view. Colored tapes are quite often used to identify different products and therefore it becomes quite comfortable in handling different packaging. In such a way, chances of damaging the sensitive items reduce to quite an extent. If you are looking for a colored BOPP tape, brown is the most commonly available color. Apart from this, these tapes are available in other colors too such as black, blue, white, purple, orange, yellow, pink, and red.",,1,,,,,Coloured BOPP Tape - 45micron - Red/Blue/Green/White/Orange/Black/Green/Pink/Purple,Coloured BOPP Tape - 45micron - Red/Blue/Green/White/Orange/Black/Green/Pink/Purple,Tape>Adhesive Transfer>Adhesive Transfer Tape,http://www.truetape.com.my/assets/images/3.opp-color-tapes-1-1000x667.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps0005-1,ps00058,,,,,,,60,,,72mmX50yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps0005-2,ps00058,,,,,,,110,,,72mmX100yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,ps00059,,Coloured BOPP Tape - 45micron - Red/Blue/Green/White/Orange/Black/Green/Pink/Purple,,Coloured BOPP Tape - 45micron - Red/Blue/Green/White/Orange/Black/Green/Pink/Purple,"Coloured BOPP Tapes are quite handy from the inventory point of view. Colored tapes are quite often used to identify different products and therefore it becomes quite comfortable in handling different packaging. In such a way, chances of damaging the sensitive items reduce to quite an extent. If you are looking for a colored BOPP tape, brown is the most commonly available color. Apart from this, these tapes are available in other colors too such as black, blue, white, purple, orange, yellow, pink, and red.",,1,,,,,Coloured BOPP Tape - 45micron - Red/Blue/Green/White/Orange/Black/Green/Pink/Purple,Coloured BOPP Tape - 45micron - Red/Blue/Green/White/Orange/Black/Green/Pink/Purple,Tape>Adhesive Transfer>Adhesive Transfer Tape,http://www.truetape.com.my/assets/images/3.opp-color-tapes-1-1000x667.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00059-1,ps00059,,,,,,,12,,,48mmX50yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00059-2,ps00059,,,,,,,20,,,48mmX100yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,ps00060,,Coloured BOPP Tape - 45micron - Red/Blue/Green/White/Orange/Black/Green/Pink/Purple,,Coloured BOPP Tape - 45micron - Red/Blue/Green/White/Orange/Black/Green/Pink/Purple,"Coloured BOPP Tapes are quite handy from the inventory point of view. Colored tapes are quite often used to identify different products and therefore it becomes quite comfortable in handling different packaging. In such a way, chances of damaging the sensitive items reduce to quite an extent. If you are looking for a colored BOPP tape, brown is the most commonly available color. Apart from this, these tapes are available in other colors too such as black, blue, white, purple, orange, yellow, pink, and red.",,1,,,,,Coloured BOPP Tape - 45micron - Red/Blue/Green/White/Orange/Black/Green/Pink/Purple,Coloured BOPP Tape - 45micron - Red/Blue/Green/White/Orange/Black/Green/Pink/Purple,Tape>Adhesive Transfer>Adhesive Transfer Tape,http://www.truetape.com.my/assets/images/3.opp-color-tapes-1-1000x667.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00060-1,ps00060,,,,,,,12,,,72mmX50yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00060-2,ps00060,,,,,,,20,,,72mmX100yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,ps00061,,Solvent Based BOPP Tape- 55Micron - Clear,,Solvent Based BOPP Tape- 55Micron - Clear,"BOPP clear packing tape is a thin premium grade clear BOPP film , coated with an aggressive acrylic based adhesive . It has good tensile strength and excellent adhesive performance , mainly used for bundling of various objects and carton sealing .",,1,,,,,Solvent Based BOPP Tape- 55Micron - Clear,Solvent Based BOPP Tape- 55Micron - Clear,Tape>Packing Tape>Transparent,https://cdn.goodao.net/ys-packingtape/clear-tape-492.jpg||https://cdn.goodao.net/ys-packingtape/clear-tape-53.jpg||https://cdn.goodao.net/ys-packingtape/clear-tape-55.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps0006-1,ps00061,,,,,,,80,,,48mmX50yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps0006-2,ps00061,,,,,,,155,,,48mmX100yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variation,ps00062,,Solvent Based BOPP Tape- 55Micron - Clear,,Solvent Based BOPP Tape- 55Micron - Clear,"BOPP clear packing tape is a thin premium grade clear BOPP film , coated with an aggressive acrylic based adhesive . It has good tensile strength and excellent adhesive performance , mainly used for bundling of various objects and carton sealing .",,1,,,,,Solvent Based BOPP Tape- 55Micron - Clear,Solvent Based BOPP Tape- 55Micron - Clear,Tape>Packing Tape>Transparent,https://cdn.goodao.net/ys-packingtape/clear-tape-492.jpg||https://cdn.goodao.net/ys-packingtape/clear-tape-53.jpg||https://cdn.goodao.net/ys-packingtape/clear-tape-55.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00062-1,ps00062,,,,,,,15,,,48mmX50yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00062-2,ps00062,,,,,,,28,,,48mmX100yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ps00062-3,ps00062,,,,,,,270,,,48mmX1000yards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
